id,text,Negative,Neutral,Positive,Uncivil
628,"Really !!! ""nobody seems to bother to explain what exactly Flutter would gain... blah blah blah"".",0,0,0,1
1335,"I even had people write to me to fix this today, that you guys are not seeing this is a huge issue like it is, shows where your priorities are.",0,0,0,1
64,"Great, I'm glad you don't interpret `ng-repeat` negatively.",0,0,0,1
189,That's *why the consent dialog exists*.,0,0,0,1
553,You're not paying for it and the maintainers of this tool don't owe you anything.,0,0,0,1
1092,Every Christian should be renamed immediately to eliminate possible offence.,0,0,0,1
1095,"This isn't just me either, think about the people who cannot even get snow, think about how you're making them feel, making them see what they cannot get, although personally I don't understand that. Snow is terrifying.",0,0,0,1
448,You seem to be seeking some sort of recognition and I must concede it to you.,0,0,0,1
931,Be thankful. Microsoft uses the data to improve your calculating experience. :smile:,0,0,0,1
1186,"Actually, please don't fix it. I am not paying you. And you believe you have the best idea, and that my request is too much.",0,0,0,1
551,"There are plenty of domains where you would like to give a function a name beginning with ""use"".",0,0,0,1
417,And today here we are approx. 6 years since the release of Visual Studio 2015 where the issue was introduced and you are telling me that you need more time to make sure someone is not negatively impacted while people using tabs are negatively impacted for 6 years and counting.,0,0,0,1
631,"I think you underestimate how willing people are to try things, even when they're not fully polished.",0,0,0,1
106,why is it on the front-page of Angular and **what is the criteria** which determines what gets on the front page. **Who decides what's important enough?**,0,0,0,1
728,"we won't solve your problem by introducing workarounds in the code, sorry.",0,0,0,1
1087,You can censor me if you like.,0,0,0,1
568,go listen to them and stop relying on those soulless motherfuckers at Facebook to give a damn about you.,0,0,0,1
234,@Aaronontheweb is out of line with personal comments like that.,0,0,0,1
1266,You blaze of ego is called for.,0,0,0,1
44,By this logic ang- is a terrible choice as it could stand for anything from negative words like ang-ry to religious words like ang-el.,0,0,0,1
452,"If you view my willingness to work with you to fix hte issues you care about as ""inaction"" then that's on you.",0,0,0,1
1024,my next action will be to get rid of this software immediately.,0,0,0,1
1090,This is really offending for people that are suffering for global warming and desertfication areas.,0,0,0,1
139,Using sexual abusive language is not the way to express your opinion.,0,0,0,1
181,"The problem is nbot the ability to permanently remove files, please the first message of the issue... It's explicit.",0,0,0,1
1005,I am so tempted to chime in with something more confrontational but I don't think it'll add to the debate,0,0,0,1
1106,"His name is **Christian**, that must be a troll account, too good to be true :D",0,0,0,1
455,"It would be wildly unreasonable to expect app developers to sacrifice all of the following.

* Sacrifice mental health (re burn-out) as a consequence of excessive workload / unpaid side-jobs.
* Sacrifice the proper raising of own children (applicable to everyone that has children), because of excessive time and energy spent doing unpaid side-jobs, resulting in insufficient time/energy remaining to properly raise and take care of children.
* Sacrifice the relationship with partner/girlfriend/boyfriend/wife/husband.
* Sacrifice a healthy amount of social life with friends and relatives (this loss can also lead to degradation of mental health).
* Sacrifice relaxation/leisure time (insufficient leisure time also damages mental health).
* Sacrifice fair working conditions and remuneration for staff members of businesses.
* Sacrifice ethical behavior.",0,0,0,1
777,It's because of people like you that real device owners and users can't use their devices as expected anymore.,0,0,0,1
902,So I fucked off and told them to eat shit.,0,0,0,1
427,"So no other editor exhibits this behaviour, no editor before 2015 exhibited this behaviour, people are here reporting it as a bug, but you're are suggesting that it fixed some problem endemic since the dawn of computing.",0,0,0,1
512,There is also room now to put Google Ads in the exception messages.,0,0,0,1
704,the only way someone can convince someone else to work on something on this project is good arguments from one side and the will to do it from the other side.,0,0,0,1
475,"Telling other contributors to not comment because ""you have no clue what you're talking about"" is toxic behavior.",0,0,0,1
581,"So instead of having a discussion and providing a counter example or presenting **any** reasoning why something would not be implemented, you are just discouraging people from helping _fastlane_...",0,0,0,1
92,But there is an even more FUNNY thing. I AM ACTUALLY ALREADY USING setValue even before writing this post!!!,0,0,0,1
518,"It would also have been nice if you gave some actual reasoning behind your comment, not just flaming.",0,0,0,1
183,You assumed the most common error was because `gvfs-trash` was not installed.,0,0,0,1
301,The language direction is not decided by polls.,0,0,0,1
716,"I will stay miles away from Godot and any projects you maintain, thanks.",0,0,0,1
925,"You could have said ""sorry, this was not intended, let me roll back and re-release as 4.0.0"" and it would be fine.",0,0,0,1
738,I'm tired of this bikeshedding. I tried to advocate for keeping this issue focused on the actual bug that can be fixed (syntax highlighting),0,0,0,1
1020,"The irony of this statement is significant. You are literally clueing the user in to the opposite. ""I performed a customisation, and it is undone. This doesn't appear to be customisable""",0,0,0,1
484,"Well, I appreciate they're appreciated but at the same time I don't really care.",0,0,0,1
276,"Because he's continually said that this proposal had been rejected; he's
said why it was rejected; and thus all this complaining on a rejected issue
is just noise.",0,0,0,1
593,"Oh, you gotta be joking.",0,0,0,1
114,Anyone have a list of other political movements endorsed by the Angular site?,0,0,0,1
109,But it just feels less and less a framework and more and more a political board.,0,0,0,1
16,Soooooooooooo you’re setting Angular on fire and saying bold shit in bold like the Angular team don’t care about you cause you found relative pathing has an issue is an odd area,0,0,0,1
829,"for support reasons, you don't really have to ask what platform they're on, just mention the three paths in one sentence, it's actually rather easy.",0,0,0,1
541,Just seems pointless to continue supporting something that uses so much developer time.,0,0,0,1
723,"you are being overly defensive when the whole argument was about Godot, not BGFX.",0,0,0,1
1201,"I don't care if you consider my response dickish, your initial post was.",0,0,0,1
261,So I guess I need to be smoking the same grass you're smoking in order to medicate my way out of seeing Microsoft's mediocrity?  No thanks!,0,0,0,1
1101,Also there was some recent effort to associate snowflake and Santa with its red hat to drug consumption so please don't talk about Its red hat and snow symbol in the same thread. :smile_cat:,0,0,0,1
1057,"you should already know that things that *appear* trivial can, in fact, turn out to be intractable, and being combative about that helps no one.",0,0,0,1
687,it just not helpful to make false statements like: 'works for me' and 'you messed up writers' because you did not bother to run the repro-case following very simple instructions.,0,0,0,1
733,"But also, I don't want to be mean but I would prefer not to have this kind of discussions.",0,0,0,1
789,"Someone should start a GoFundMe campaign to pay for a lawyer who will
challenge Google all the way to the Supreme Court, LOL",0,0,0,1
671,"so, if you don't know a solution, DO NOT POST ANY COMMENTS.",0,0,0,1
966,"This is the first time I've heard from you, so **let's open a new issue and try to figure out what's going on**.",0,0,0,1
1181,"If you would like to re-open another GitHub issue calmly describing your problem with less vitriol and toxicity, I will gladly add it to my next release milestone, I'll add a test case for the situation, and I'll forget that this exchange happened.",0,0,0,1
1104,"I'd be really  grateful if that the correct reaction will be delivered like the other one, snowflakes do hurt and sting in the eyes, I won't be able to sleep if I see all day this hurtful symbol of pain and climate oppression in my IDE.",0,0,0,1
313,That's because GitHub stars are not a currency in which you measure a project that is not even developed on GitHub.,0,0,0,1
1157,Please make it your top priority to bring Santa hat back.,0,0,0,1
1126,"Please don't laugh. This is a serious issue for me. I want to force removal of the feature for everyone, because it hurts my feelings. And no, don't make a toggle for it. It would remind me that a death is still there, but not visible.",0,0,0,1
250,GET YOUR ACT TOGETHER MICROSOFT!!!!,0,0,0,1
1015,(insert ominous music here),0,0,0,1
308,I feel like there's much less confusion between a city in Hawaii and a multi platform app framework both called Maui than a multi platform app framework and a multi platform app framework both called Maui.,0,0,0,1
97,Anyway this issue will be closed without an answer since Google doesn't care about people but sticking to their narrative.,0,0,0,1
670,your comments look absolutely random with quite zero connection to the reality. either a bot or ... very unintelligent person. which is fine by me as long as you keep a distance from me.,0,0,0,1
193,"What about the thousands of other users who haven't spent time and money on things like Little Snitch, who nevertheless don't want to be tracked and explicitly opt out of telemetry that still get telemetry sent (and logged by their government forever) against their wishes?",0,0,0,1
1285,"I am BEGGING @levithomason, @jlukic, or any other project owner to PLEASE add at least two more trusted owners or managers with the power to add more committers and maintainers so badly needed.",0,0,0,1
264,"Windows sucks and now you even made .NET, your crown jewels, suck!",0,0,0,1
651,LOL - you simply closed my issue - where is your interest?,0,0,0,1
1214,Grow up first!,0,0,0,1
519,I think I would rather become a rice farmer than ever touch WCF again.,0,0,0,1
1039,"11/10, want to see this happen! 💜",0,0,0,1
11,"Grow up, get your sh*t together and stop spamming.",0,0,0,1
970,Of course we do.,0,0,0,1
144,"while I fully understand your reasoning, this is detrimental to people learning how to use Ansible.",0,0,0,1
957,This isn't some Reddit thread for you to vent.,0,0,0,1
921,Instead you said that it's good that your mistake broke my build.,0,0,0,1
165,"You still haven't addressed my concern with this Issue, @crquan, namely that there isn't a method of determining if Atom is ""beyond the size of an editor should be"".",0,0,0,1
36,It would be much easier to understand if you simplified the example somewhat (remove the extra calls inside your auth service) and explained what you're actually looking for.,0,0,0,1
1210,"Except, you don't have a good reason, if you would of worked with anyone in the community to figure things out before resorting to hacking things with a coremod then we would be having a different conversation.",0,0,0,1
547,That's a bit of surprising statement.,0,0,0,1
226,The sky isn't falling.,0,0,0,1
1364,"To think that
a new idea is better than an old one simply because it is new is
foolish.",0,0,0,1
698,"It's hard to predict what you want, because it's not clear what you want.",0,0,0,1
613,"Guys, I think we should start reaching out to the press about this issue.",0,0,0,1
1171,This Santa Hat situation is unacceptable. This is outrageous and humiliating.,0,0,0,1
72,Don't even make a framework at this point,0,0,0,1
520,This is another good reason to not support WCF. Years of people implementing designs using WCF based on false assumptions or mythical functionality.,0,0,0,1
1322,"Jesus, I wish you guys STFU and get back to work instead.",0,0,0,1
152,"Look, 24h later, a valid tiny patch is still not merged and we'd need to ""discuss"" why shippable failed on its improvement, not even on the patch itself.",0,0,0,1
283,But for assumption that this feature will have `minimal usage` is very unlikely and very vague argument,0,0,0,1
447,"And, as mentioned above, if that order doesn't fit your desires, you actually have something you can do about it.",0,0,0,1
706,you come off as quite hostile.,0,0,0,1
813,"You can fault the devs for not getting this right with modules from the start, but aside from that, you should have more awareness of reality and what these changes have required before sharing those types of crass comments.",0,0,0,1
141,"I myself try avoiding to assume that other people see and understand things exactly the same way as me, because every individual has their own unique experience. That said I encourage you to not make such assumptions here.",0,0,0,1
1173,This is the kind of coding quality we get when corporations prioritizes employee diversity over code quality,0,0,0,1
304,You underestimate our real usage,0,0,0,1
12,"don't cry, contributor, you are not blame that you are into that sh*t",0,0,0,1
1138,"I enjoy reading drama, please don't take my only pleasure in life away.",0,0,0,1
1310,To place a copyleft licence on the work and then complain that you can't monetize it because people are copying it for free is an... interesting complaint.,0,0,0,1
163,"that's not a good excuse for doing nothing, not everybody like you github employees (I heard most atom developers are ?) has a macbook for each, and there are many ones still using old computers, ...",0,0,0,1
461,You seem strangely passionate about defending their inaction.,0,0,0,1
449,You have a knack for justifying inaction.,0,0,0,1
779,"if you violate our [Code of Conduct](https://github.com/google/shaka-player/blob/master/CODE_OF_CONDUCT.md) again, you will be permanently banned.",0,0,0,1
287,NOISE!!,0,0,0,1
570,**I REALLY DISAGREE WITH THIS PR**,0,0,0,1
224,Microsoft doesn't have to own everything dotnet.,0,0,0,1
347,"... not sure if you expect us all to email you now, but please be prepared...",0,0,0,1
267,Can't you guys get anything done without turning it into a nightmare?,0,0,0,1
491,And if you really do not know what you are talking about then what?,0,0,0,1
961,"Avoiding Win10 is intentional, because I don't want my PC to have buggy, ugly, spying rubbish.",0,0,0,1
1228,Largely a duplicate of #19826 from earlier this year.  The answer is still 'no'.,0,0,0,1
1176,"So, instead of ranting here, maybe you should try to find the cause of the problem and/or open a PR that fixes this kind of issue, if necessary.",0,0,0,1
880,"I don't know why you're so hysterical about which PR should be merged, and what I want to clarify here is that obviously I found this problem before you, and I have not even found the existence of golang/net@08b3837 until @fisherxu mentioned it in my PR, that why I push a new commit using http2.ConfigureTransports today and open this [PR](https://github.com/golang/net/pull/84) trying to fix the problem before.",0,0,0,1
1219,Or even better we will buy everyone a plane ticket and then can come stand in line to use your computer where the software does work.,0,0,0,1
240,OSS software isn't about other people doing things for you for free,0,0,0,1
626,you should invest you time and energy in writing up convincing arguments.,0,0,0,1
14,Angular works great for most. If it doesn't for you it's highly likely the problem is on your end.,0,0,0,1
1264,"You still try to push Salt to adhere to OMV data format, while common sense says it should be otherwise.",0,0,0,1
328,"What do you expect, providing some real arguments against nonsense or offending replies like ""you're all mad"" or ""it's the others' fault, they need to rename"" (aka ""we are Microsoft (related), we are bigger, you need to comply"" or, my favorite, ""same name is not a problem at all"", pretending that confusion was not an issue...",0,0,0,1
74,It has no fucking sense.,0,0,0,1
727,"And once again, there is nothing to fix here, unless you have a real ""solution"" to the problem.",0,0,0,1
1265,"i alreeady said it was kneejerk impulse, so you eems to be crashing through door wide open.",0,0,0,1
1043,How have I been using Terminal without this feature for so long? I'm using plain old terminal until we have it!,0,0,0,1
47,"Responding to that feeling by saying, basically, ""you are wrong"" is practically providing proof that the angular community is not that welcoming.",0,0,0,1
338,I don't know how you can question the seriousness of one of the biggest communities that drive open source principles many years before Microsoft fell in love with open source.,0,0,0,1
464,This keeps coming up and it is SO ANNOYING.,0,0,0,1
1271,"You made me look into Linux kernel i am not familiar with, at the same time you are not very willing to point me to specific OMV code and Salt commands you are familiar with.",0,0,0,1
254,"I would feel sorry for you guys like I would for the slow kid who klutzes around the basketball court, but this isn't your first time on the court with years of effort and tons of resources.",0,0,0,1
288,"The difference is that those people
gracefully did as was suggested as opposed to continually whine.",0,0,0,1
951,I honestly cannot believe how casual and dismissive you guys at MS are.,0,0,0,1
731,"If you don't want to call it a bug, it's very bad design at the very least.",0,0,0,1
397,"So far you have not addressed any of my points, instead you keep spouting some weird mix of anti-tab religious zealotry and corporate PR talk.",0,0,0,1
1207,I don't appreciate you basically calling me an idiot in all caps when you didn't bother to even consider that maybe I had a good reason for doing it the way I did.,0,0,0,1
186,"This thread is the proof it's no more the case. Please, update.",0,0,0,1
643,my point still stands - that kind of comment is _still_ not appropriate here.,0,0,0,1
1324,Too bad maintainers do not mute the thread.,0,0,0,1
994,I didn't mean that but whatever floats your boat man. 🙃,0,0,0,1
948,"If you want better software, delete all these malwares.",0,0,0,1
416,That is NOT expected behaviour.,0,0,0,1
105,I guess I'll give up my Master's degree to show solidarity.,0,0,0,1
1078,"The problem isn't with MessagePack, according to @MichalStrehovsky the problem is your design choice since you, being on the inside of Microsoft, have an even better understanding of the way the .Net Native compiler works.",0,0,0,1
684,I've pointed out your mistake and you are perfectly capable of spotting the difference between the original configuration that was working and you've commented out and the one you've changed and that don't.,0,0,0,1
216,If people like me and you don't attempt it then we can wait another 3 years without anyone else picking the issue up.,0,0,0,1
739,Despite what you say your words and actions do have a large impact on how people feel about what you write and how people interact with you.,0,0,0,1
1083,"A year went by on the gRPC issue.  A year with no resolution!  I'd even be ok with a form of admission and a statement along the lines that we need to resolve these issues ourselves.   At least that way, time wouldn't be wasted on false expectations.",0,0,0,1
260,Relax and take your medication.,0,0,0,1
834,"There's no need to update ""all the code and documentation all over the internet"", nobody has every done that and never will.",0,0,0,1
386,"If this is a feature, and not a bug, then someone please explain why, when **Always keep TABs** is selected, these TABs are being replaced by Spaces?",0,0,0,1
291,The decision making process is not done in a measured or mechanical fashion.,0,0,0,1
640,You failed to grasp that XML parsing (with some extra code to skip '{}' properly) is orders of magnitude simpler than fully parsing a programming language like Dart.,0,0,0,1
803,you are funny :),0,0,0,1
504,"But instead of apologizing or even just letting that feedback sink in, you're now trying to turn the tables by saying you got victimized by Tanner because he asked you a technical question and that it's unreasonable from our end to ask you to be respectful in your responses to him.",0,0,0,1
1063,Your comment is insulting and more than useless,0,0,0,1
253,"Telling us you are frustrated is fine, ranting is not.",0,0,0,1
314,"I don't think they took into account either confusion with the ""Linux project"" *nor with the Hawaiian island*.",0,0,0,1
383,So now you are implying that I don't even know what I want?,0,0,0,1
490,Or perhaps you try to do better next time and avoid the not so fun part of messing up?,0,0,0,1
954,"I do NOT need to upgrade, you miss the point.",0,0,0,1
1281,"I recommend you finding another tool where you can work with easily without
headache yourself with this particular one. This is what I did myself.",0,0,0,1
285,This is what I really would called unreasonable,0,0,0,1
123,Simply stupid.,0,0,0,1
734,At some point you have to trust engine contributors to know what bugs are.,0,0,0,1
220,"currently ` Dart` is more like: ""You want to do web? Sure, use AngularDart."" (Hint: AngularDart != ""the web"")",0,0,0,1
1221,"If you don't have anything relevant to say, stay quiet",0,0,0,1
787,"My commit is PUBLIC DOMAIN, do with it as you please.",0,0,0,1
1054,"The tool should serve the purpose, not the other way around!",0,0,0,1
1081,Both the comment you make and the way @AArnott initiated the closure of this issue was disingenuous.,0,0,0,1
749,AT LEAST remove the banner for people that are not in the US.,0,0,0,1
1026,"Hi! I’m a real person, happy to have a dialogue about that.",0,0,0,1
413,"You developed an new auto format engine and it fails to give the same good experience as the one that was used before and instead of fixing it, you prefer to spend hours of discussion with arguments that have nothing to do with the given issue.",0,0,0,1
357,Perhaps the Linux project should change its name as they've conflicted with a city in Hawaii which existed long before.,0,0,0,1
1027,"You're right that our userbase is a technical audience, which is why we expected them to be able to <!--rub two brain cells together, and-->take the four seconds it takes to read the synthesized JSON, see the `""hidden"": false` that we stick in there, and think ""hmm, maybe that hides the profile 🤔"".",0,0,0,1
161,Is there any Linux software you can name that interfaces with CUPS correctly?,0,0,0,1
708,I feel like I've seen you troll (that's what your comments amount to really) other GitHub projects also but I won't bother to check. Life is too short 👋🏻,0,0,0,1
969,"Im just sickk of having to go through thousnads of tutorials, forums, chats, emails and so on every time Unity updates, or the HoloToolkit or the MRDL or visual studio... It is just SUPER UNSTABLE and a serious pain in the *** to do anything.",0,0,0,1
279,"This isn't your language. If it was, you'd be free to make all the changes
you want, whatever the consequences, but it isn't.",0,0,0,1
90,"thumbs down don't bother me, take some relief on your real life frustration and let them rain down 💯",0,0,0,1
1215,You got the report and the working samples.,0,0,0,1
206,I've abandoned (a long time ago) the port effort and don't even use Dart anymore and will stop watching this rep.,0,0,0,1
265,This wasted several hours of my time trying to work through the suggested troubleshooting tips,0,0,0,1
349,Isn't that the exact opposite thing that any sane person would do?,0,0,0,1
549,This is absolutely unacceptable behavior,0,0,0,1
732,This is once again NOT a bug and it is up to you to now change the way you deal with your animations.,0,0,0,1
134,"I'm not understanding why tasks could be included dynamically, but a playbook wouldn't be.",0,0,0,1
751,"No, it got locked because people disagree with your ignorant stance.",0,0,0,1
891,I have trouble expressing how angry this makes me feel.,0,0,0,1
805,why the hell did you haphazardly change the initial value of properties in this commit???,0,0,0,1
15,"the reality is just opposite, it is the very suitable framework especially for real big projects. Just to guess, your problem is probably that you see it / try to use it by the same way as from jQuery point of view which is totally wrong way.",0,0,0,1
773,I'll be brief: It's because of guys like you that this device is being revoked.,0,0,0,1
1067,Keep in mind that violations of the code of conduct can result in being banned.,0,0,0,1
697,it's bullshit solution.,0,0,0,1
1144,It's funny and sad at the same time that one selfish issue can cause loss of hundrets of man-days (people-days?) across globe.,0,0,0,1
1164,Pandering to icon haters seems to be high on Microsoft's list instead of handling actual bug fixes or feature requests.,0,0,0,1
192,"As already stated, if that form of ""telemetry"" is an issue for you feel free to block the network access or create a version of Atom that doesn't check for updates.",0,0,0,1
979,"Is Microsoft's official answer to reporting a serious performance regression in a subsystem used every day by developers and admins who are managing and maintaining their user base really ""yeah we are aware of it but whether we will fix it and when, who knows""?",0,0,0,1
1109,Winter is one good buff against invaders in Russia. Praise the winter! Let it snow!,0,0,0,1
365,"This is why Linux products are the way they are, and why no one had ever heard of KDE MAUI until now -- you lot just argue about inane stuff instead of getting work done.",0,0,0,1
231,It was their mistake to promote IS in the first place without making sure that it keeps the same license **forever**,0,0,0,1
654,Because you do not know the answer about the raw response in gitter?,0,0,0,1
1289,"you MUST understant that without repo's activity people will not be interested in SUI anymore, and you'll try to find funds for a dead project...",0,0,0,1
396,"it is clear that you enjoy imposing your way on others given your ""ban on tabs"" which you mentioned above.",0,0,0,1
1187,"If you don't like the new window, that's fine.",0,0,0,1
1127,"I don't know if it makes any difference, but I'm a black Jew living in Uganda.",0,0,0,1
86,"Instead of thumbing down like twitter and facebook kids, show me I'm wrong 🥇",0,0,0,1
63,Trying to find two or three letters that are universally innocent in every language in a way that you cannot somehow turn them into something negative is probably an impossible task.,0,0,0,1
1158,Coding productivity has decreased enormously since the removal of the Santa hat.,0,0,0,1
367,Are you a lawyer? Maybe you should check with one before you potentially commit business libel.,0,0,0,1
1275,You have missed some quotes around a string.,0,0,0,1
781,"Meanwhile, you've provided zero evidence to support your claim, which is based solely on your personal experience.",0,0,0,1
756,"You actually need to keep hearing our feedback, every one of us.",0,0,0,1
326,"Are you an _official_ Microsoft or Xamarin representative, and if so, is this the official position of your company?.",0,0,0,1
1235,It's fairly frustrating to see my words being repeatedly,0,0,0,1
826,"Seeing you are happy to close issues and never respond to replies in closed issues, I am forced to open new issue.",0,0,0,1
1070,"If you cannot do that, we cannot allow you to engage on the issue tracker.",0,0,0,1
339,There appear to be more passive-aggressive comments towards another project in this thread from you alone than there are from all other people towards this .NET repository.,0,0,0,1
776,"not widevine or the player, not even hiding the fact that you're using decryption keys illegally.",0,0,0,1
767,"Listen to his comment and stop suggesting this crudely thought-up bandaid of a ""fix"".",0,0,0,1
128,I guess my `Masters Degree` now has to renamed to `Main Degree` as well..,0,0,0,1
997,I agree that @creotiv should not act like an ass,0,0,0,1
719,"As always with Godot, you are free to make your own renderer with BGFX, show me that it's flawless, has better better performance, works better than mine (of course while supporting the full Godot feature set) and uses less resources and code to prove me wrong.. as well as commiting full time over the next years to maintain it.",0,0,0,1
459,Does that not strike you as ridiculous?,0,0,0,1
1216,"So in your opinion you're free to mess it up, isn't it?",0,0,0,1
244,"Funny how while it's been free, depending on 3rd parties has never been a problem...",0,0,0,1
972,You are making toxic and unhelpful statements.,0,0,0,1
985,"Don't struggle with this, Mike.  Again, if your mythical ""twenty year old stuff"" doesn't work with the new Windows 10 console, by all means, use the old console, link in ANSICON, and keep relying on monkeypatching GetProcAddress (euughhhh).",0,0,0,1
604,you are really think that is the Apple's problem?,0,0,0,1
1047,"Comparisons to Hitler are neither necessary nor welcome here, and anyone unable to debate the merits of *versioning schemes* without relying on that as a rhetorical device should rethink whether their participation here is going to lead to a constructive conversation.",0,0,0,1
1068,"I always try to remind participants that we are *all* striving to make TypeScript better - but if you want to participate, the only way to do so is with respect.",0,0,0,1
999,3 month to make an installer for an app)) that's nice),0,0,0,1
680,"""Because we can undo it"" is not a good reason to present bad statistics.",0,0,0,1
895,What the actual hell is your goal here?,0,0,0,1
391,"It may be worse for you, but better for others.  Hence the dilemma :)",0,0,0,1
1094,"The Snow Flake on vscode insiders and pushing it as a ""cozy""/""wintery"" thing is very offensive to me.",0,0,0,1
1129,"Did you just say trans-parent? But it's ok, my conservative belifs can and even should be offended.",0,0,0,1
1363,"No, I don't understand.

Any software developer doing things exactly the same as 10 years ago is a **bad** software developer, let alone 30 years ago.",0,0,0,1
998,"Where's your binaries?  Just because it's ""early and incomplete"" (just like this code on this repo is) shouldn't be an excuse.",0,0,0,1
390,It's VERY unpredictable and frustrating.,0,0,0,1
877,You are so unbelievably arrogant that I don't want to waste my time arguing with you.,0,0,0,1
343,I'm surprised no one complained about Microsoft's use of the name `core`,0,0,0,1
990,t's really not that hard to understand...,0,0,0,1
384,"What's next, telling me to get used to doing things your way because reasons?",0,0,0,1
498,"You're basically sending him the signal of ""you're not welcome here"".",0,0,0,1
711,"so much for ""open source"".",0,0,0,1
100,What's racist about it? Also don't shame others based on their skills and development experience. That's against the code of conduct.,0,0,0,1
923,I don't even care if that is directly in your code or was pulled in via a dependency bump.,0,0,0,1
1006,if you expect it to meet all your needs straight away you probably need to realign your expectations.,0,0,0,1
618,No one is even assigned to this issue yet?,0,0,0,1
6,"At best the problem is that your expectations are wrong and you blame Angular instead of adjusting yourself,
and the worse case is that you are just spreading spam.",0,0,0,1
546,I don't even remember who you are.,0,0,0,1
221,"We need a new free option, this is a core component and cannot be outsourced to 3rd party companies.

**THIS IS TOO CRITICAL**",0,0,0,1
1325,I'll have to unsubscribe from the ticket because it's unbearable to get emails with flame wars.,0,0,0,1
870,"again, I insist my way to fix this problem, which is no doubt the most simple and efficient approach to this problem.",0,0,0,1
294,It is entirely about that.  The language design group chooses which features are added to the language based on their personal beliefs and feelings.,0,0,0,1
227,"If the answer is ""none"" then _you're the problem_.",0,0,0,1
1123,"VS Code dark theme reminds me of this situation, so please remove it immediately, because for me dark theme = death.",0,0,0,1
1050,"It would be appreciable and civilized if you stopped calling the other's point of view &mdash; or the point of view you think they hold &mdash; ""stupid"".",0,0,0,1
953,"I understand it must really difficult to do your job as
a $1.75T company but can you try?",0,0,0,1
986,"WTF guys, you can't make built version of app?",0,0,0,1
415,"How much patience do you expect, by people that have to deal with this bug on every day?",0,0,0,1
454,"Thus it would be very unreasonable to expect app developers to do _even more_ work in the form of _unpaid_ casual side-jobs for various other projects such as Visual Studio etc, while simultaneously trying to perform their normal job",0,0,0,1
199,That seems to be a recurring issue,0,0,0,1
495,"Yet here you are, telling me exactly that.",0,0,0,1
223,"""we'll make an announcement when ready""",0,0,0,1
184,I would direct people to actually read the bug report before commenting.,0,0,0,1
1249,"""Everyone who disagrees with me doesn't know what they are talking about""",0,0,0,1
1011,"If you're unhappy with them, you're absolutely free to change them.",0,0,0,1
472,Care to explain why did you deleted my comment?,0,0,0,1
103,"People can express their opinions but the mods are just gonna lock it away ""cause y'all can't behave"" and ""the discussion is getting out of hand and is not productive anymore""",0,0,0,1
1251,A lot of time is being wasted doing what I've already done.,0,0,0,1
971,"Oh, so you monitor them, but completely ignore them. Much better.",0,0,0,1
1112,"If Santa is a religious figure, then so is the Grinch,",0,0,0,1
815,Just because the software is open source doesn't mean we aren't paying for it.,0,0,0,1
334,You have *zero* reason to belittle this or _any_ other open-source project.,0,0,0,1
1287,I'm sorry but I have to be this guy... The fact is that you left this repository unanswered for two plain month.,0,0,0,1
1337,"As I stated, there is not enough time to duplicate all CI builds and to fix all the bugs that would get uncovered from there.",0,0,0,1
1222,Your heavy-handed and dismissive approach to moderation diminishes the project and the whole community.,0,0,0,1
804,"you can learn a bit about semantics, grammar and the meanings of words - essentialy about language and usage :) 
can you tell me who was here offended ?",0,0,0,1
913,"Sure, I'm sure you could argue Adolf was a pretty cool guy if you ignore all the other stuff he did and just focus on his gun control policy. 🔥",0,0,0,1
30,I’m NOT going to create some plunked to split hairs with you,0,0,0,1
1168,How much of a brain do you have to delete that icon as a result of hate speech of a single idiot?,0,0,0,1
743,You give false impression to others.,0,0,0,1
722,"You seem to be assuming that just because of adding BGFX support, everything will be fine and no one will ever have to learn how the underlying APIs work.",0,0,0,1
1077,"@AArnott, before you close this issue you will have to adjust where you point the finger.",0,0,0,1
67,I find it fascinating that someone at an Angular workshop was confused.,0,0,0,1
905,Once upon a time I thought I had to go work for those big corporations that I hate in order to do the kind of open source work I want to do. That turned out to be incredibly false. So I fucked off and told them to eat shit.,0,0,0,1
162,"It would help to have an answer to this question, relating to the configuration of face-up printers",0,0,0,1
712,wtf??,0,0,0,1
376,"Come on people, this is not rocket science, it's a text editor for $(Deity)'s sake!",0,0,0,1
76,"Thumbs down my ass, it's reality  that smacks your face 👍",0,0,0,1
303,END. FINIS. DONE.,0,0,0,1
101,"""All lives matter"" isn't racist either, yet [apparently saying that makes you a white supremacist](https://github.com/angular/angular/pull/37407#issuecomment-637864531) or something.",0,0,0,1
246,Microsoft products are phenomenally bad and it's a wonder how you guys still stay in business.,0,0,0,1
1204,"do not readd links in which I have removed, do it again and you'll be blocked.",0,0,0,1
191,"It doesn't matter if the telemetry is coming from ""the telemetry package"" or not.",0,0,0,1
1139,This censorship is literally a new holocaust!,0,0,0,1
40,Being curious about an official origin doesn't mean you're confused.,0,0,0,1
981,"if you're unhappy with how the console is performing, go ahead and switch back to legacy mode.",0,0,0,1
837,why did you close this?,0,0,0,1
81,Instead it leaves you clueless with these kind of things and stupid documentation which is a copy paste from semi working code samples from tour of heroes which in some case alre also wrong and with errors in it.,0,0,0,1
1111,The removing of the Santa hat and catering to vocal minority of sjw idiots is very offensive to me.,0,0,0,1
1231,That is hilarious.,0,0,0,1
1344,Why would I post this on the community site? I'm experiencing this problem on the travis-ci.com website??,0,0,0,1
